"alias","name","Organism Taxon Id","represents","selected","shared name","type"
"ARRS2|C13orf10|PPP1R132|SE70-2|ZC3H17","RBM26","9606","ncbigene:64062","false","RBM26","protein"
,"AMOT","9606","ncbigene:154796","false","AMOT","protein"
"CPBHM|HD6|PPP1R90","HDAC6","9606","ncbigene:10013","false","HDAC6","protein"
"CDLS5|HD8|HDACL1|MRXS6|RPD3|WTS","HDAC8","9606","ncbigene:55869","false","HDAC8","protein"
"CD107b|LGP-B|Lamp II|Lamp-2|Lamp-2a|Lamp-2b|Lamp-2c|Mac3","Lamp2","10090","ncbigene:16784","false","Lamp2","protein"
"CNA43|DNA43","MCM10","9606","ncbigene:55388","false","MCM10","protein"
"ASK1|MAPKKK5|MEKK5","MAP3K5","9606","ncbigene:4217","false","MAP3K5","protein"
"DHLAG|HLADG|II|Ia-GAMMA","CD74","9606","ncbigene:972","false","CD74","protein"
"UNPH-2|UNPH4","USP15","9606","ncbigene:9958","false","USP15","protein"
"CD282|TIL4","TLR2","9606","ncbigene:7097","false","TLR2","protein"
"CD281|TIL|TIL. LPRS5|rsc786","TLR1","9606","ncbigene:7096","false","TLR1","protein"
"CRIK|STK21","CIT","9606","ncbigene:11113","false","CIT","protein"
"mkp1","srk1","284812","ncbigene:2539027","false","srk1","protein"
"BACTS2|CIS|CIS-1|G18|SOCS","CISH","9606","ncbigene:1154","false","CISH","protein"
"BIA1|RNF92","TRIM11","9606","ncbigene:81559","false","TRIM11","protein"
,"APOBEC3H","9598","ncbigene:470214","false","APOBEC3H","protein"
"Neurodap1|RNF131","PJA2","9606","ncbigene:9867","false","PJA2","protein"
"CANDF7|IMD31A|IMD31B|IMD31C|ISGF-3|STAT91","STAT1","9606","ncbigene:6772","false","STAT1","protein"
"ADMIO|APRF|HIES","STAT3","9606","ncbigene:6774","false","STAT3","protein"
"CLP1|EDG1|HIS1|MAQ1","HEXIM1","9606","ncbigene:10614","false","HEXIM1","protein"
"C/EBP-beta|IL6DBP|NF-IL6|TCF5","CEBPB","9606","ncbigene:1051","false","CEBPB","protein"
"MRD17","PACS1","9606","ncbigene:55690","false","PACS1","protein"
"PACS-2|PACS1L","PACS2","9606","ncbigene:23241","false","PACS2","protein"
"ZBTB29|ZNF901|hic-1","HIC1","9606","ncbigene:3090","false","HIC1","protein"
"HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71","HSPA8","9606","ncbigene:3312","false","HSPA8","protein"
"ATG8A|GABARAP-a|MM46","GABARAP","9606","ncbigene:11337","false","GABARAP","protein"
"NDP52","CALCOCO2","9606","ncbigene:10241","false","CALCOCO2","protein"
"HSPC182|PNAS-120","SSU72","9606","ncbigene:29101","false","SSU72","protein"
"ALS12|FIP2|GLC1E|HIP7|HYPL|NRP|TFIIIA-INTP","OPTN","9606","ncbigene:10133","false","OPTN","protein"
"APG3|APG3-LIKE|APG3L|PC3-96","ATG3","9606","ncbigene:64422","false","ATG3","protein"
"C9orf81|IP63","CEP78","9606","ncbigene:84131","false","CEP78","protein"
"CDCBM4|GCP-1|TUBG|TUBGCP1","TUBG1","9606","ncbigene:7283","false","TUBG1","protein"
,"TUBG2","9606","ncbigene:27175","false","TUBG2","protein"
"HEX1|hExoI","EXO1","9606","ncbigene:9156","false","EXO1","protein"
"ATG8|ATG8C|GATE-16|GATE16|GEF-2|GEF2","GABARAPL2","9606","ncbigene:11345","false","GABARAPL2","protein"
"APG8-LIKE|APG8L|ATG8|ATG8B|ATG8L|GEC1","GABARAPL1","9606","ncbigene:23710","false","GABARAPL1","protein"
"BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53","BRCA1","9606","ncbigene:672","false","BRCA1","protein"
,"asp","11676","ncbigene:19424028","false","asp","protein"
"HSMT3|SMT3B|SMT3H2|SUMO3|Smt3A","SUMO2","9606","ncbigene:6613","false","SUMO2","protein"
"SMT3A|SMT3H1|SUMO-3|Smt3B","SUMO3","9606","ncbigene:6612","false","SUMO3","protein"
